,Time,neg,neu,pos,compound,Score
418,2020-12-12,0.0,1.0,0.0,0.0,0
419,2020-12-12,0.0,0.873,0.127,0.5859,1
420,2020-12-12,0.0,1.0,0.0,0.0,0
421,2020-12-12,0.0,1.0,0.0,0.0,0
422,2020-12-12,0.0,0.627,0.373,0.92,1
423,2020-12-12,0.0,0.924,0.076,0.4199,1
424,2020-12-12,0.0,1.0,0.0,0.0,0
425,2020-12-12,0.085,0.915,0.0,-0.34,-1
426,2020-12-12,0.0,0.937,0.063,0.1901,1
427,2020-12-12,0.0,0.899,0.101,0.5574,1
428,2020-12-12,0.0,0.937,0.063,0.1901,1
429,2020-12-12,0.0,1.0,0.0,0.0,0
430,2020-12-12,0.0,0.959,0.041,0.2023,1
431,2020-12-12,0.0,1.0,0.0,0.0,0
432,2020-12-12,0.0,0.924,0.076,0.4199,1
433,2020-12-12,0.101,0.858,0.041,-0.4926,-1
434,2020-12-12,0.0,0.598,0.402,0.9887,1
435,2020-12-12,0.0,0.924,0.076,0.4199,1
436,2020-12-12,0.0,0.667,0.333,0.7568,1
437,2020-12-12,0.0,0.924,0.076,0.4199,1
438,2020-12-12,0.042,0.958,0.0,-0.2244,-1
439,2020-12-12,0.0,1.0,0.0,0.0,0
440,2020-12-12,0.0,1.0,0.0,0.0,0
441,2020-12-12,0.0,1.0,0.0,0.0,0
442,2020-12-12,0.0,1.0,0.0,0.0,0
443,2020-12-12,0.0,1.0,0.0,0.0,0
444,2020-12-12,0.0,1.0,0.0,0.0,0
445,2020-12-12,0.0,0.741,0.259,0.8689,1
446,2020-12-12,0.0,0.89,0.11,0.7125,1
447,2020-12-12,0.0,1.0,0.0,0.0,0
448,2020-12-12,0.0,1.0,0.0,0.0,0
449,2020-12-12,0.0,1.0,0.0,0.0,0
450,2020-12-12,0.0,1.0,0.0,0.0,0
451,2020-12-12,0.0,1.0,0.0,0.0,0
452,2020-12-12,0.0,0.91,0.09,0.4738,1
453,2020-12-12,0.0,0.811,0.189,0.8436,1
454,2020-12-12,0.0,0.811,0.189,0.8436,1
455,2020-12-12,0.0,1.0,0.0,0.0,0
456,2020-12-12,0.0,0.667,0.333,0.7568,1
457,2020-12-12,0.0,0.667,0.333,0.7568,1
458,2020-12-12,0.0,0.667,0.333,0.7568,1
459,2020-12-12,0.0,0.84,0.16,0.6908,1
460,2020-12-12,0.0,1.0,0.0,0.0,0
461,2020-12-12,0.0,1.0,0.0,0.0,0
462,2020-12-12,0.034,0.786,0.18,0.8863,1
463,2020-12-12,0.047,0.872,0.081,0.1779,1
464,2020-12-12,0.0,0.913,0.087,0.4939,1
465,2020-12-12,0.0,0.925,0.075,0.0772,1
466,2020-12-12,0.0,0.868,0.132,0.4404,1
467,2020-12-12,0.0,0.667,0.333,0.7568,1
468,2020-12-12,0.0,1.0,0.0,0.0,0
469,2020-12-12,0.0,1.0,0.0,0.0,0
470,2020-12-12,0.0,1.0,0.0,0.0,0
471,2020-12-12,0.0,1.0,0.0,0.0,0
472,2020-12-12,0.0,0.926,0.074,0.5562,1
473,2020-12-12,0.0,0.627,0.373,0.92,1
474,2020-12-12,0.0,1.0,0.0,0.0,0
475,2020-12-12,0.0,1.0,0.0,0.0,0
476,2020-12-12,0.0,0.667,0.333,0.7568,1
477,2020-12-12,0.0,0.627,0.373,0.92,1
478,2020-12-12,0.0,0.627,0.373,0.92,1
479,2020-12-12,0.0,1.0,0.0,0.0,0
480,2020-12-12,0.0,1.0,0.0,0.0,0
481,2020-12-12,0.0,1.0,0.0,0.0,0
482,2020-12-12,0.0,0.731,0.269,0.8481,1
483,2020-12-12,0.0,0.948,0.052,0.1779,1
484,2020-12-12,0.0,0.777,0.223,0.836,1
485,2020-12-12,0.052,0.948,0.0,-0.2023,-1
486,2020-12-12,0.0,1.0,0.0,0.0,0
487,2020-12-12,0.0,0.667,0.333,0.7568,1
488,2020-12-12,0.0,0.921,0.079,0.2023,1
489,2020-12-12,0.086,0.677,0.237,0.8225,1
490,2020-12-12,0.147,0.736,0.117,-0.1779,-1
491,2020-12-12,0.079,0.772,0.149,0.4951,1
492,2020-12-12,0.0,0.649,0.351,0.4019,1
493,2020-12-12,0.0,0.667,0.333,0.7568,1
494,2020-12-12,0.0,0.667,0.333,0.7568,1
495,2020-12-12,0.0,0.816,0.184,0.4019,1
496,2020-12-12,0.0,0.914,0.086,0.4754,1
497,2020-12-12,0.063,0.892,0.046,0.0346,1
